episodio,recompensa,passos,sucesso,epsilon
44,-2103.3999999999955,100,0,0.9868847835089506
45,-1849.2999999999963,100,0,0.9865887180738979
46,94.69999999999891,69,1,0.9862927414584758
47,384.8999999999995,40,1,0.9859968536360383
48,-1267.7999999999995,100,0,0.9857010545799475
49,318.49999999999955,49,1,0.9854053442635735
50,-1968.5999999999995,100,0,0.9851097226602945
51,634.4999999999998,29,1,0.9848141897434964
52,-2707.8999999999974,100,0,0.9845187454865735
53,-3459.8999999999965,100,0,0.9842233898629276
54,23.499999999999318,55,1,0.9839281228459688
55,-1994.6999999999975,75,1,0.983632944409115
56,953.3,9,1,0.9833378545257923
57,-286.2999999999993,86,1,0.9830428531694345
58,-906.0999999999972,76,1,0.9827479403134837
59,-1453.899999999999,100,0,0.9824531159313896
60,-330.8999999999992,91,1,0.9821583799966103
61,-1322.4999999999968,100,0,0.9818637324826113
62,-3438.499999999997,100,0,0.9815691733628665
63,-2355.899999999996,100,0,0.9812747026108577
64,-2238.3999999999983,100,0,0.9809803202000744
65,-128.29999999999973,54,1,0.9806860261040145
66,667.7,31,1,0.9803918202961833
67,-1945.8999999999955,100,0,0.9800977027500946
68,206.49999999999898,70,1,0.9798036734392696
69,-131.89999999999964,48,1,0.9795097323372378
70,621.2999999999997,33,1,0.9792158794175366
71,410.2999999999995,50,1,0.9789221146537114
72,467.49999999999955,53,1,0.9786284380193153
73,-846.4999999999977,65,1,0.9783348494879096
74,37.499999999999204,64,1,0.9780413490330633
75,585.8999999999996,31,1,0.9777479366283534
76,96.49999999999909,70,1,0.9774546122473649
77,-4.30000000000075,61,1,0.9771613758636907
78,-1866.5999999999985,100,0,0.9768682274509316
79,910.5,18,1,0.9765751669826963
80,-1895.6999999999955,100,0,0.9762821944326016
81,-3594.099999999996,100,0,0.9759893097742718
82,-1906.4999999999986,100,0,0.9756965129813395
83,-1321.6999999999962,99,1,0.9754038040274452
84,-205.49999999999955,47,1,0.975111182886237
85,-2401.999999999996,100,0,0.9748186495313712
86,250.29999999999916,51,1,0.9745262039365118
87,-1279.9999999999995,100,0,0.9742338460753309
88,456.9,23,1,0.9739415759215083
89,-1029.0999999999985,53,1,0.9736493934487319
90,956.9,13,1,0.9733572986306973
91,-1618.1999999999994,100,0,0.9730652914411081
92,-890.8999999999985,99,1,0.9727733718536757
93,11.299999999999386,45,1,0.9724815398421197
94,273.0999999999997,42,1,0.9721897953801671
95,760.5,21,1,0.9718981384415531
96,17.099999999999227,57,1,0.9716065690000207
97,-1088.0999999999972,92,1,0.9713150870293208
98,-1761.1999999999973,100,0,0.9710236925032121
99,396.2999999999994,37,1,0.9707323853954611
100,-952.6999999999957,95,1,0.9704411656798425
101,-425.4999999999982,99,1,0.9701500333301386
102,303.8999999999992,55,1,0.9698589883201396
103,-1052.2000000000003,100,0,0.9695680306236436
104,-1146.4,100,0,0.9692771602144565
105,-39.900000000001,76,1,0.9689863770663922
106,-1783.2000000000007,100,0,0.9686956811532723
107,-2507.699999999999,100,0,0.9684050724489264
108,-2265.3999999999955,100,0,0.9681145509271917
109,564.6999999999998,61,1,0.9678241165619136
110,-396.299999999997,83,1,0.967533769326945
111,-617.299999999997,100,1,0.967243509196147
112,-370.69999999999845,69,1,0.9669533361433882
113,-1914.699999999997,100,0,0.9666632501425452
114,-507.6999999999989,93,1,0.9663732511675024
115,84.89999999999964,47,1,0.9660833391921522
116,685.8999999999999,28,1,0.9657935141903946
117,485.8999999999995,33,1,0.9655037761361375
118,-820.699999999998,79,1,0.9652141250032966
119,-2010.799999999996,100,0,0.9649245607657957
120,527.6999999999996,33,1,0.964635083397566
121,-405.099999999999,58,1,0.9643456928725468
122,-1252.8999999999983,78,1,0.9640563891646851
123,-1242.0999999999963,84,1,0.9637671722479357
124,-183.89999999999964,72,1,0.9634780420962614
125,514.8999999999999,41,1,0.9631889986836326
126,691.2999999999997,33,1,0.9629000419840276
127,444.89999999999975,42,1,0.9626111719714324
128,120.49999999999966,33,1,0.962322388619841
129,43.699999999999704,32,1,0.962033691903255
130,642.2999999999997,25,1,0.9617450817956841
131,-99.49999999999955,38,1,0.9614565582711454
132,390.49999999999966,28,1,0.9611681213036641
133,-1957.9999999999975,100,0,0.960879770867273
134,224.8999999999993,47,1,0.9605915069360129
135,311.89999999999975,26,1,0.9603033294839322
136,-1963.2999999999965,100,0,0.960015238485087
137,-784.4999999999982,96,1,0.9597272339135414
138,219.49999999999955,40,1,0.9594393157433674
139,-1539.599999999997,100,0,0.9591514839486444
140,-1358.8999999999978,91,1,0.9588637385034599
141,628.4999999999999,43,1,0.9585760793819088
142,44.899999999999295,49,1,0.9582885065580943
143,-1825.2999999999956,98,1,0.9580010200061269
144,-2228.299999999995,100,0,0.957713619700125
145,-341.6999999999996,82,1,0.957426305614215
146,-617.4999999999989,73,1,0.9571390777225308
147,-1667.4999999999964,100,0,0.9568519359992141
148,-472.8999999999987,67,1,0.9565648804184144
149,-490.8999999999976,88,1,0.9562779109542888
150,665.8999999999999,27,1,0.9559910275810025
151,-1912.599999999997,100,0,0.9557042302727282
152,-408.09999999999695,83,1,0.9554175190036465
153,828.7,18,1,0.9551308937479454
154,-495.8999999999994,48,1,0.954844354479821
155,-225.0999999999999,55,1,0.954557901173477
156,-2357.899999999998,100,0,0.954271533803125
157,173.09999999999957,43,1,0.9539852523429841
158,467.2999999999996,29,1,0.9536990567672813
159,222.0999999999991,54,1,0.9534129470502511
160,-2235.4999999999964,100,0,0.9531269231661361
161,-2591.5999999999963,100,0,0.9528409850891864
162,619.4999999999998,32,1,0.9525551327936597
163,-2296.0999999999954,100,0,0.9522693662538216
164,-876.6999999999975,87,1,0.9519836854439455
165,-494.8999999999983,84,1,0.9516980903383123
166,130.89999999999964,37,1,0.9514125809112108
167,-393.09999999999764,84,1,0.9511271571369375
168,-2322.599999999995,100,0,0.9508418189897965
169,539.4999999999994,36,1,0.9505565664440996
170,271.89999999999975,27,1,0.9502713994741664
171,710.5000000000001,22,1,0.9499863180543242
172,-68.30000000000041,53,1,0.9497013221589079
173,-418.09999999999695,88,1,0.9494164117622602
174,924.1,21,1,0.9491315868387316
175,181.09999999999934,64,1,0.94884684736268
176,454.49999999999966,34,1,0.9485621933084712
177,-56.50000000000023,52,1,0.9482776246504787
178,527.6999999999996,31,1,0.9479931413630835
179,-883.8999999999974,81,1,0.9477087434206747
180,717.6999999999997,30,1,0.9474244307976485
181,-1173.0999999999958,98,1,0.9471402034684092
182,-1858.9999999999977,100,0,0.9468560614073688
183,-2203.699999999999,100,0,0.9465720045889466
184,-1528.6999999999962,100,0,0.94628803298757
185,114.09999999999968,36,1,0.9460041465776737
186,-2653.2999999999965,100,0,0.9457203453337004
187,233.09999999999945,45,1,0.9454366292301003
188,840.5000000000001,19,1,0.9451529982413313
189,271.0999999999998,60,1,0.9448694523418589
190,-370.6999999999982,70,1,0.9445859915061564
191,353.09999999999957,40,1,0.9443026157087046
192,-1127.0999999999972,84,1,0.944019324923992
193,-335.0999999999992,55,1,0.9437361191265148
194,-1140.600000000001,100,0,0.9434529982907769
195,810.5000000000001,20,1,0.9431699623912897
196,153.09999999999957,42,1,0.9428870114025724
197,912.3000000000001,20,1,0.9426041452991516
198,-3151.999999999997,100,0,0.9423213640555619
199,825.1,14,1,0.9420386676463453
200,621.2999999999998,33,1,0.9417560560460514
201,1023.3,8,1,0.9414735292292377
202,886.9000000000001,14,1,0.941191087170469
203,43.699999999998795,78,1,0.9409087298443178
204,-1100.3000000000004,100,0,0.9406264572253645
205,771.3000000000002,32,1,0.9403442692881969
206,-1776.7999999999995,100,0,0.9400621660074104
207,241.09999999999957,62,1,0.9397801473576083
208,-1355.7000000000003,100,0,0.939498213313401
209,467.6999999999996,32,1,0.939216363849407
210,407.49999999999966,53,1,0.9389345989402522
211,-300.8999999999992,45,1,0.9386529185605702
212,-71.29999999999973,33,1,0.9383713226850021
213,-327.09999999999764,72,1,0.9380898112881967
214,-1742.9999999999986,100,0,0.9378083843448103
215,460.2999999999997,46,1,0.9375270418295069
216,-2596.2999999999965,100,0,0.937245783716958
217,-2094.6999999999953,100,0,0.9369646099818429
218,464.89999999999964,40,1,0.9366835205988484
219,553.0999999999995,39,1,0.9364025155426687
220,80.29999999999916,55,1,0.9361215947880059
221,915.9000000000001,24,1,0.9358407583095696
222,-1262.8999999999978,79,1,0.9355600060820768
223,-261.0999999999992,62,1,0.9352793380802522
224,780.5000000000001,21,1,0.9349987542788282
225,488.49999999999955,46,1,0.9347182546525445
226,549.4999999999998,34,1,0.9344378391761489
227,-1836.8999999999976,100,0,0.9341575078243961
228,-51.50000000000068,54,1,0.9338772605720488
229,-143.50000000000045,75,1,0.9335970973938772
230,926.9000000000001,14,1,0.9333170182646591
231,-1120.3000000000018,100,0,0.9330370231591797
232,442.89999999999964,59,1,0.932757112052232
233,-1535.3999999999992,100,0,0.9324772849186164
234,-2040.499999999995,100,0,0.9321975417331408
235,-462.09999999999786,78,1,0.9319178824706209
236,-633.8999999999983,77,1,0.9316383071058798
237,-1738.9999999999961,100,0,0.9313588156137481
238,313.4999999999992,48,1,0.931079407969064
239,-2369.299999999997,100,0,0.9308000841466733
240,-1321.499999999999,100,0,0.9305208441214293
241,795.9000000000001,26,1,0.930241687868193
242,926.9000000000001,14,1,0.9299626153618326
243,758.7,19,1,0.929683626577224
244,-2314.7999999999975,100,0,0.9294047214892509
245,257.6999999999997,37,1,0.9291259000728042
246,357.4999999999991,56,1,0.9288471623027823
247,1028.7,14,1,0.9285685081540915
248,-135.29999999999973,71,1,0.9282899376016454
249,-1884.5999999999974,100,0,0.9280114506203649
250,825.1,14,1,0.9277330471851789
251,-820.7000000000012,100,0,0.9274547272710234
252,-669.0999999999981,97,1,0.9271764908528422
253,-1643.2999999999977,100,0,0.9268983379055863
254,812.3000000000001,21,1,0.9266202684042146
255,485.89999999999964,30,1,0.9263422823236934
256,778.7,19,1,0.9260643796389963
257,-743.4999999999973,88,1,0.9257865603251046
258,203.09999999999957,41,1,0.9255088243570071
259,-1410.4999999999977,100,0,0.9252311717097
260,-115.30000000000018,70,1,0.9249536023581871
261,-197.69999999999914,39,1,0.9246761162774797
262,715.9000000000001,27,1,0.9243987134425965
263,178.49999999999955,46,1,0.9241213938285637
264,134.09999999999957,36,1,0.9238441574104151
265,215.49999999999864,82,1,0.923567004163192
266,-2688.999999999996,100,0,0.9232899340619432
267,634.0999999999999,26,1,0.9230129470817245
268,332.2999999999997,31,1,0.9227360431976
269,80.29999999999916,51,1,0.9224592223846408
270,-1950.8999999999942,100,0,0.9221824846179255
271,-763.499999999998,87,1,0.9219058298725402
272,386.69999999999936,43,1,0.9216292581235784
273,-1888.9999999999986,100,0,0.9213527693461414
274,299.0999999999997,33,1,0.9210763635153376
275,-2442.1999999999966,100,0,0.9208000406062831
276,-1340.7000000000012,100,0,0.9205238005941012
277,-2077.299999999995,100,0,0.9202476434539231
278,-236.89999999999918,51,1,0.919971569160887
279,-1133.0999999999967,99,1,0.9196955776901388
280,691.3,32,1,0.9194196690168318
281,-204.69999999999982,61,1,0.9191438431161267
282,758.7,19,1,0.918868099963192
283,-2149.699999999999,100,0,0.918592439533203
284,-318.89999999999804,75,1,0.9183168618013431
285,786.9000000000001,16,1,0.9180413667428027
286,62.09999999999923,56,1,0.9177659543327799
287,559.4999999999994,34,1,0.91749062454648
288,38.29999999999893,75,1,0.9172153773591161
289,865.9000000000001,24,1,0.9169402127459083
290,-2385.0999999999985,100,0,0.9166651306820846
291,-1527.8999999999994,100,0,0.9163901311428799
292,671.2999999999996,35,1,0.9161152141035371
293,320.89999999999975,32,1,0.9158403795393061
294,-320.2999999999993,75,1,0.9155656274254443
295,124.09999999999968,37,1,0.9152909577372167
296,-455.6999999999989,72,1,0.9150163704498956
297,-1083.0999999999985,98,1,0.9147418655387607
298,565.2999999999993,44,1,0.9144674429790991
299,-2142.999999999997,100,0,0.9141931027462054
300,-105.09999999999968,49,1,0.9139188448153815
301,290.2999999999994,49,1,0.913644669161937
302,-1977.899999999997,100,0,0.9133705757611884
303,-145.4999999999991,43,1,0.9130965645884601
304,-177.8999999999985,59,1,0.9128226356190836
305,-762.2999999999963,100,1,0.912548788828398
306,-545.4999999999989,51,1,0.9122750241917494
307,487.4999999999991,55,1,0.912001341684492
308,760.5,21,1,0.9117277412819866
309,-1813.199999999998,100,0,0.9114542229596021
310,-829.0999999999967,96,1,0.9111807866927143
311,926.9000000000001,14,1,0.9109074324567065
312,248.49999999999943,50,1,0.9106341602269695
313,-591.4999999999986,65,1,0.9103609699789015
314,659.4999999999998,32,1,0.9100878616879078
315,826.9000000000001,16,1,0.9098148353294014
316,-379.0999999999981,95,1,0.9095418908788027
317,-1583.499999999998,100,0,0.909269028311539
318,685.8999999999995,29,1,0.9089962476030455
319,-137.49999999999932,64,1,0.9087235487287647
320,533.0999999999999,37,1,0.9084509316641461
321,293.09999999999945,42,1,0.9081783963846469
322,413.6999999999997,26,1,0.9079059428657316
323,-66.49999999999977,53,1,0.9076335710828719
324,-12.500000000000568,64,1,0.9073612810115471
325,-1771.8999999999974,100,0,0.9070890726272437
326,682.6999999999999,31,1,0.9068169459054556
327,-33.50000000000068,73,1,0.9065449008216839
328,-340.89999999999964,93,1,0.9062729373514374
329,447.6999999999998,31,1,0.906001055470232
330,353.8999999999994,51,1,0.9057292551535909
331,-221.8999999999994,51,1,0.9054575363770448
332,-83.70000000000073,94,1,0.9051858991161318
333,726.8999999999997,18,1,0.904914343346397
334,-53.29999999999973,47,1,0.9046428690433931
335,-1457.899999999998,100,0,0.9043714761826801
336,-1211.8999999999978,63,1,0.9041001647398254
337,714.8999999999999,37,1,0.9038289346904035
338,-1043.8999999999965,86,1,0.9035577860099964
339,-175.09999999999854,53,1,0.9032867186741934
340,232.0999999999998,52,1,0.9030157326585911
341,-1530.0999999999974,100,0,0.9027448279387936
342,-1729.699999999998,100,0,0.902474004490412
343,-902.6999999999948,98,1,0.902203262289065
344,-1153.0999999999967,97,1,0.9019326013103783
345,-650.2999999999979,81,1,0.9016620215299852
346,699.4999999999999,32,1,0.9013915229235262
347,631.2999999999995,35,1,0.9011211054666491
348,323.09999999999934,42,1,0.9008507691350092
349,522.8999999999993,60,1,0.9005805139042687
350,851.3000000000002,30,1,0.9003103397500974
351,-1648.9999999999986,100,0,0.9000402466481724
352,-66.10000000000082,64,1,0.8997702345741779
353,792.3000000000001,20,1,0.8995003035038057
354,960.5,17,1,0.8992304534127546
355,269.49999999999943,40,1,0.8989606842767308
356,-2053.299999999997,100,0,0.8986909960714479
357,552.2999999999997,25,1,0.8984213887726265
358,393.6999999999997,25,1,0.8981518623559946
359,-125.7000000000005,64,1,0.8978824167972879
360,-1446.799999999998,100,0,0.8976130520722487
361,-1982.6999999999955,100,0,0.8973437681566271
362,726.8999999999999,18,1,0.8970745650261801
363,329.49999999999955,38,1,0.8968054426566723
364,556.8999999999999,21,1,0.8965364010238753
365,-1588.8999999999978,100,0,0.8962674401035682
366,350.2999999999994,50,1,0.8959985598715371
367,-1769.0999999999951,100,0,0.8957297603035757
368,-1878.9999999999955,100,0,0.8954610413754847
369,103.09999999999934,45,1,0.895192403063072
370,-1851.1999999999985,100,0,0.8949238453421531
371,882.3000000000001,21,1,0.8946553681885505
372,172.09999999999923,56,1,0.894386971578094
373,878.7,17,1,0.8941186554866206
374,-2109.399999999998,100,0,0.8938504198899747
375,875.1,13,1,0.8935822647640077
376,-1733.1999999999966,100,0,0.8933141900845786
377,394.0999999999997,31,1,0.8930461958275532
378,568.2999999999998,17,1,0.8927782819688049
379,305.49999999999966,29,1,0.8925104484842143
380,740.2999999999998,42,1,0.8922426953496692
381,-1925.0999999999958,100,0,0.8919750225410643
382,-1639.299999999998,100,0,0.891707430034302
383,376.89999999999975,25,1,0.8914399178052917
384,-1279.999999999997,100,0,0.8911724858299502
385,120.89999999999975,38,1,0.8909051340842012
386,22.099999999999113,57,1,0.890637862543976
387,169.49999999999955,40,1,0.8903706711852128
388,826.9000000000001,16,1,0.8901035599838573
389,-249.099999999999,95,1,0.8898365289158622
390,-540.4999999999991,51,1,0.8895695779571875
391,-583.4999999999977,80,1,0.8893027070838003
392,804.1000000000001,23,1,0.8890359162716752
393,20.899999999999523,40,1,0.8887692054967937
394,127.4999999999992,57,1,0.8885025747351447
395,885.1,12,1,0.8882360239627242
396,435.4999999999998,27,1,0.8879695531555354
397,403.6999999999998,26,1,0.8877031622895888
398,825.1,14,1,0.8874368513409019
399,-190.49999999999864,47,1,0.8871706202854996
400,858.7,17,1,0.886904469099414
401,-230.89999999999918,89,1,0.8866383977586842
402,601.2999999999998,34,1,0.8863724062393566
403,-1385.9999999999993,100,0,0.8861064945174849
404,-156.49999999999818,100,1,0.8858406625691297
405,605.8999999999999,29,1,0.8855749103703591
406,-1733.1999999999985,100,0,0.885309237897248
407,612.2999999999997,25,1,0.8850436451258789
408,248.4999999999992,49,1,0.8847781320323411
409,400.69999999999936,56,1,0.8845126985927314
410,561.2999999999995,35,1,0.8842473447831536
411,-126.2999999999995,80,1,0.8839820705797187
412,260.4999999999999,31,1,0.8837168759585448
413,153.89999999999975,55,1,0.8834517608957573
414,-1637.499999999996,100,0,0.8831867253674885
415,327.2999999999997,31,1,0.8829217693498783
416,0.09999999999899956,71,1,0.8826568928190733
417,-93.69999999999982,97,1,0.8823920957512277
418,212.2999999999996,33,1,0.8821273781225023
419,599.4999999999998,33,1,0.8818627399090656
420,609.4999999999995,33,1,0.8815981810870929
421,575.0999999999999,19,1,0.8813337016327668
422,682.2999999999998,23,1,0.881069301522277
423,364.0999999999997,32,1,0.8808049807318203
424,973.3,9,1,0.8805407392376008
425,203.09999999999945,42,1,0.8802765770158295
426,542.2999999999997,27,1,0.8800124940427247
427,365.89999999999964,33,1,0.879748490294512
428,524.8999999999997,38,1,0.8794845657474236
429,539.4999999999995,35,1,0.8792207203776994
430,-183.69999999999868,51,1,0.8789569541615861
431,-2232.5999999999985,100,0,0.8786932670753377
432,335.49999999999966,29,1,0.8784296590952151
433,498.29999999999916,66,1,0.8781661301974866
434,128.6999999999997,31,1,0.8779026803584273
435,169.29999999999905,64,1,0.8776393095543198
436,321.2999999999996,38,1,0.8773760177614536
437,399.4999999999998,38,1,0.8771128049561252
438,-700.6999999999985,76,1,0.8768496711146384
439,886.9000000000001,14,1,0.876586616213304
440,-431.09999999999764,64,1,0.8763236402284401
441,906.9000000000001,14,1,0.8760607431363716
442,466.6999999999997,43,1,0.8757979249134308
443,529.4999999999995,35,1,0.8755351855359568
444,407.6999999999997,32,1,0.8752725249802961
445,774.1000000000001,24,1,0.875009943222802
446,758.7,19,1,0.8747474402398352
447,495.2999999999993,48,1,0.8744850160077633
448,151.2999999999995,43,1,0.874222670502961
449,-177.7000000000005,86,1,0.8739604037018102
450,451.29999999999984,38,1,0.8736982155806996
451,-1049.2999999999984,79,1,0.8734361061160254
452,458.4999999999998,44,1,0.8731740752841907
453,-174.2999999999986,62,1,0.8729121230616055
454,-1475.6999999999957,100,0,0.872650249424687
455,170.29999999999927,50,1,0.8723884543498597
456,778.7,19,1,0.8721267378135548
457,656.9,19,1,0.8718650997922107
458,420.4999999999998,26,1,0.871603540262273
459,384.89999999999964,41,1,0.8713420592001944
460,776.9000000000001,17,1,0.8710806565824344
461,756.9000000000001,17,1,0.8708193323854597
462,747.7,29,1,0.8705580865857441
463,975.1,11,1,0.8702969191597684
464,449.49999999999955,37,1,0.8700358300840204
465,268.49999999999955,48,1,0.8697748193349952
466,475.0999999999998,21,1,0.8695138868891947
467,330.49999999999966,30,1,0.869253032723128
468,150.89999999999839,85,1,0.8689922568133112
469,-309.699999999998,60,1,0.8687315591362672
470,627.6999999999999,31,1,0.8684709396685264
471,737.7,27,1,0.8682103983866258
472,1003.3,8,1,0.8679499352671098
473,452.6999999999996,34,1,0.8676895502865297
474,-1405.3999999999983,100,0,0.8674292434214438
475,184.89999999999952,45,1,0.8671690146484173
476,539.2999999999993,55,1,0.8669088639440229
477,198.29999999999882,71,1,0.8666487912848397
478,708.6999999999999,20,1,0.8663887966474543
479,360.8999999999995,34,1,0.8661288800084601
480,2.0999999999993406,57,1,0.8658690413444576
481,-419.6999999999989,62,1,0.8656092806320543
482,610.4999999999999,24,1,0.8653495978478647
483,627.6999999999998,30,1,0.8650899929685104
484,926.9,14,1,0.8648304659706199
485,680.5,21,1,0.8645710168308287
486,604.0999999999999,27,1,0.8643116455257794
487,956.9,13,1,0.8640523520321217
488,-135.30000000000018,76,1,0.8637931363265121
489,825.1,14,1,0.8635339983856142
490,-731.8999999999983,62,1,0.8632749381860986
491,620.2999999999997,43,1,0.8630159557046427
492,596.6999999999996,41,1,0.8627570509179314
493,926.9000000000001,14,1,0.8624982238026561
494,-242.90000000000032,62,1,0.8622394743355153
495,-127.90000000000055,60,1,0.8619808024932146
496,-3.3000000000006366,50,1,0.8617222082524667
497,224.6999999999988,64,1,0.861463691589991
498,-924.8999999999992,93,1,0.8612052524825141
499,739.5,30,1,0.8609468909067693
500,623.0999999999999,35,1,0.8606886068394973
501,612.0999999999997,45,1,0.8604304002574455
502,200.2999999999994,49,1,0.8601722711373684
503,-367.8999999999983,64,1,0.8599142194560272
504,-1848.2999999999954,100,0,0.8596562451901905
505,201.2999999999996,41,1,0.8593983483166334
506,-676.2999999999979,93,1,0.8591405288121384
507,535.6999999999991,52,1,0.8588827866534948
508,771.3000000000001,31,1,0.8586251218174988
509,708.6999999999999,20,1,0.8583675342809536
510,569.4999999999998,33,1,0.8581100240206693
511,-105.30000000000018,73,1,0.8578525910134631
512,808.7,18,1,0.8575952352361591
513,758.7,18,1,0.8573379566655883
514,816.9000000000001,15,1,0.8570807552785886
515,-718.8999999999974,80,1,0.8568236310520051
516,480.4999999999998,27,1,0.8565665839626895
517,556.4999999999998,64,1,0.8563096139875007
518,684.8999999999994,38,1,0.8560527211033045
519,645.8999999999999,27,1,0.8557959052869736
520,-473.4999999999977,82,1,0.8555391665153875
521,-69.70000000000027,57,1,0.855282504765433
522,572.8999999999996,57,1,0.8550259200140033
523,39.299999999999045,63,1,0.8547694122379992
524,463.89999999999964,50,1,0.8545129814143279
525,799.5,27,1,0.8542566275199036
526,808.7,18,1,0.8540003505316477
527,-1266.000000000001,100,0,0.8537441504264882
528,-560.8999999999976,90,1,0.8534880271813603
529,-193.49999999999886,69,1,0.853231980773206
530,6.499999999998863,72,1,0.852976011178974
531,632.3,23,1,0.8527201183756203
532,-343.69999999999914,48,1,0.8524643023401077
533,592.0999999999999,48,1,0.8522085630494057
534,86.69999999999936,49,1,0.851952900480491
535,825.1,14,1,0.8516973146103469
536,379.6999999999989,63,1,0.8514418054159638
537,501.2999999999995,37,1,0.8511863728743391
538,241.2999999999996,42,1,0.8509310169624767
539,708.6999999999999,20,1,0.850675737657388
540,654.8999999999996,38,1,0.8504205349360908
541,319.2999999999994,59,1,0.85016540877561
542,201.2999999999995,41,1,0.8499103591529773
543,704.0999999999998,24,1,0.8496553860452314
544,415.6999999999995,56,1,0.8494004894294178
545,1026.9,12,1,0.849145669282589
546,647.6999999999997,29,1,0.8488909255818043
547,682.2999999999998,25,1,0.8486362583041298
548,662.0999999999999,45,1,0.8483816674266386
549,436.89999999999975,23,1,0.8481271529264106
550,976.9,13,1,0.8478727147805327
551,413.09999999999957,41,1,0.8476183529660986
552,658.6999999999998,21,1,0.8473640674602088
553,-29.700000000000273,56,1,0.8471098582399708
554,501.2999999999997,38,1,0.8468557252824988
555,221.09999999999934,65,1,0.846601668564914
556,-24.100000000000136,40,1,0.8463476880643446
557,-1360.4999999999986,100,0,0.8460937837579253
558,975.1,11,1,0.845839955622798
559,-75.70000000000027,63,1,0.8455862036361113
560,-505.8999999999976,96,1,0.8453325277750204
561,692.3,23,1,0.8450789280166879
562,886.9000000000001,14,1,0.8448254043382829
563,206.49999999999977,69,1,0.8445719567169815
564,923.3,10,1,0.8443185851299664
565,498.49999999999966,43,1,0.8440652895544274
566,361.2999999999996,39,1,0.8438120699675611
567,438.09999999999957,39,1,0.8435589263465708
568,915.9000000000001,24,1,0.8433058586686669
569,-467.8999999999983,65,1,0.8430528669110664
570,-2947.5999999999963,100,0,0.8427999510509931
571,747.2999999999997,22,1,0.8425471110656779
572,441.2999999999996,35,1,0.8422943469323583
573,845.9000000000001,25,1,0.8420416586282786
574,926.9000000000001,14,1,0.8417890461306902
575,544.8999999999994,39,1,0.841536509416851
576,623.0999999999998,38,1,0.8412840484640259
577,-471.6999999999987,81,1,0.8410316632494867
578,401.2999999999996,40,1,0.8407793537505119
579,956.9,13,1,0.8405271199443868
580,876.9000000000001,15,1,0.8402749618084034
581,546.6999999999994,41,1,0.840022879319861
582,653.6999999999999,21,1,0.8397708724560651
583,421.69999999999936,44,1,0.8395189411943282
584,-1316.1000000000004,100,0,0.8392670855119699
585,490.89999999999964,31,1,0.8390153053863164
586,65.69999999999948,57,1,0.8387636007947006
587,535.0999999999998,19,1,0.8385119717144622
588,329.49999999999955,38,1,0.8382604181229479
589,-855.0999999999985,65,1,0.838008939997511
590,-117.09999999999991,71,1,0.8377575373155118
591,261.0999999999991,61,1,0.8375062100543172
592,417.4999999999992,55,1,0.837254958191301
593,744.9000000000001,35,1,0.8370037817038437
594,351.29999999999984,39,1,0.8367526805693326
595,163.8999999999993,54,1,0.8365016547651618
596,-104.89999999999986,73,1,0.8362507042687323
597,-383.49999999999795,76,1,0.8359998290574516
598,773.3000000000001,13,1,0.8357490291087344
599,930.5000000000001,18,1,0.8354983044000018
600,214.8999999999994,42,1,0.8352476549086819
601,274.09999999999957,33,1,0.8349970806122093
